template_date,decision_time,plan_version,start_slot,remaining_intervals,solver_status,termination_condition,mip_gap,runtime_seconds,adjustment_objective
2025-02-13,2025-02-14T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00023479998344555497,0.0
2025-02-14,2025-02-14T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-02-14,2025-02-14T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.034344400017289445,760.2667018000005
2025-02-14,2025-02-14T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.025703999999677762,783.5143435450005
2025-02-14,2025-02-14T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.009490199998253956,0.0
2025-02-14,2025-02-15T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002874999772757292,0.0
2025-02-15,2025-02-15T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-02-15,2025-02-15T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.04215130000375211,0.0
2025-02-15,2025-02-15T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.03627389998291619,537.6442785010021
2025-02-15,2025-02-15T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.010045100003480911,0.0
2025-02-15,2025-02-16T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.000294400000711903,0.0
2025-02-16,2025-02-16T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-02-16,2025-02-16T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.01590649998979643,0.0
2025-02-16,2025-02-16T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.050261399999726564,0.0
2025-02-16,2025-02-16T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.012117200007196516,0.0
2025-02-16,2025-02-17T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0003541000187397003,0.0
2025-02-17,2025-02-17T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-02-17,2025-02-17T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.04523980000521988,136.3998406995379
2025-02-17,2025-02-17T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.06040479999501258,0.0
2025-02-17,2025-02-17T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.010439599980600178,0.0
2025-02-17,2025-02-18T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00032580000697635114,0.0
2025-02-18,2025-02-18T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-02-18,2025-02-18T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.03517139999894425,1041.0243671790802
2025-02-18,2025-02-18T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.025240899994969368,1324.5542740229168
2025-02-18,2025-02-18T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.010237599984975532,0.0
2025-02-18,2025-02-19T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0003206999972462654,0.0
2025-02-19,2025-02-19T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-02-19,2025-02-19T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.04038560000481084,31.39096670715316
2025-02-19,2025-02-19T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.014979300001868978,1131.4410665234818
2025-02-19,2025-02-19T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00857850001193583,0.0
2025-02-19,2025-02-20T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00026270002126693726,0.0
2025-02-20,2025-02-20T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-02-20,2025-02-20T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.02227899999707006,2115.5874748207752
2025-02-20,2025-02-20T12:00:00,update_1200,72,73,OPTIMAL,Optimal,1.3600802682150682e-15,0.012520799995400012,208.97082396249945
2025-02-20,2025-02-20T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.009134699997957796,0.0
2025-02-20,2025-02-21T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002516999957151711,0.0
2025-02-21,2025-02-21T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-02-21,2025-02-21T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.040170200023567304,90.93574506999771
2025-02-21,2025-02-21T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.028068599989637733,179.50285975250003
2025-02-21,2025-02-21T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.007852699985960498,0.0
2025-02-21,2025-02-22T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002717000024858862,0.0
2025-02-22,2025-02-22T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-02-22,2025-02-22T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.06657599998288788,453.36420296749674
2025-02-22,2025-02-22T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.05617510000593029,72.65642158950268
2025-02-22,2025-02-22T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008154999988619238,0.0
2025-02-22,2025-02-23T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022650000755675137,0.0
2025-02-23,2025-02-23T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-02-23,2025-02-23T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0366885999974329,1155.5798595718486
2025-02-23,2025-02-23T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.01629030000185594,0.8484720674999972
2025-02-23,2025-02-23T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00796799999079667,0.0
2025-02-23,2025-02-24T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002251000260002911,0.0
2025-02-24,2025-02-24T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-02-24,2025-02-24T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.022651500010397285,1052.6416712567568
2025-02-24,2025-02-24T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.016647000011289492,318.03197749774574
2025-02-24,2025-02-24T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008101100014755502,0.0
2025-02-24,2025-02-25T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00028639999800361693,0.0
2025-02-25,2025-02-25T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-02-25,2025-02-25T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.029783899983158335,885.229756881392
2025-02-25,2025-02-25T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.01969369998550974,0.0
2025-02-25,2025-02-25T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.007832799979951233,0.0
2025-02-25,2025-02-26T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022459999308921397,0.0
2025-02-26,2025-02-26T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-02-26,2025-02-26T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0247932999918703,1399.4446843869403
2025-02-26,2025-02-26T12:00:00,update_1200,72,73,OPTIMAL,Optimal,1.830189235564799e-16,0.011212099983822554,2484.701265036828
2025-02-26,2025-02-26T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008129900001222268,0.0
2025-02-26,2025-02-27T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00027069999487139285,0.0
2025-02-27,2025-02-27T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-02-27,2025-02-27T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.03438460000324994,1155.3922949384219
2025-02-27,2025-02-27T12:00:00,update_1200,72,73,OPTIMAL,Optimal,1.0586612573182456e-15,0.018150300020352006,1288.6483218581463
2025-02-27,2025-02-27T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008597100008046255,0.0
2025-02-27,2025-02-28T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022910002735443413,0.0
2025-02-28,2025-02-28T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-02-28,2025-02-28T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.04382610000902787,274.447755234999
2025-02-28,2025-02-28T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.0542870000062976,0.0
2025-02-28,2025-02-28T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.007920000003650784,0.0
2025-02-28,2025-03-01T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00023330000112764537,0.0
2025-03-01,2025-03-01T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-01,2025-03-01T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.013045699975918978,0.0
2025-03-01,2025-03-01T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.04589999999734573,0.0
2025-03-01,2025-03-01T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008296799991512671,0.0
2025-03-01,2025-03-02T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.000235699990298599,0.0
2025-03-02,2025-03-02T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-02,2025-03-02T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.02502890001051128,1561.1544020043161
2025-03-02,2025-03-02T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.020339799986686558,35.91291982241606
2025-03-02,2025-03-02T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008604900009231642,0.0
2025-03-02,2025-03-03T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002229000092484057,0.0
2025-03-03,2025-03-03T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-03,2025-03-03T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.023462300014216453,1039.1217661149944
2025-03-03,2025-03-03T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.01635709998663515,965.4873110667581
2025-03-03,2025-03-03T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008184100006474182,0.0
2025-03-03,2025-03-04T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00027390001923777163,0.0
2025-03-04,2025-03-04T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-04,2025-03-04T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.024497400008840486,1588.5493409063247
2025-03-04,2025-03-04T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.020660300011513755,834.6197249877964
2025-03-04,2025-03-04T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.007574200019007549,0.0
2025-03-04,2025-03-05T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022029998945072293,0.0
2025-03-05,2025-03-05T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-05,2025-03-05T06:00:00,update_0600,36,109,OPTIMAL,Optimal,4.592933661810992e-15,0.01324109997949563,241.33739988499988
2025-03-05,2025-03-05T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.029330400022445247,8.089958972499792
2025-03-05,2025-03-05T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.014907400007359684,0.0
2025-03-05,2025-03-06T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00024419999681413174,0.0
2025-03-06,2025-03-06T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-06,2025-03-06T06:00:00,update_0600,36,109,OPTIMAL,Optimal,4.684095769261639e-15,0.03976830001920462,200.2342516901992
2025-03-06,2025-03-06T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.020956899999873713,643.1225075127498
2025-03-06,2025-03-06T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008008599979802966,0.0
2025-03-06,2025-03-07T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002552999940235168,0.0
2025-03-07,2025-03-07T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-07,2025-03-07T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.060113699990324676,0.0
2025-03-07,2025-03-07T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.03571160000865348,361.29611136799645
2025-03-07,2025-03-07T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008903800015104935,0.0
2025-03-07,2025-03-08T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00025069998810067773,0.0
2025-03-08,2025-03-08T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-08,2025-03-08T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.022568799991859123,75.84576989569916
2025-03-08,2025-03-08T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.024730099976295605,693.8417246426477
2025-03-08,2025-03-08T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008777399983955547,0.0
2025-03-08,2025-03-09T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.000225800002226606,0.0
2025-03-09,2025-03-09T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-09,2025-03-09T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.052144399989629164,0.0
2025-03-09,2025-03-09T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.016725299996323884,1579.66937182913
2025-03-09,2025-03-09T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00827779999235645,0.0
2025-03-09,2025-03-10T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00024110000231303275,0.0
2025-03-10,2025-03-10T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-10,2025-03-10T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.027308700024150312,129.21867138382936
2025-03-10,2025-03-10T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.02109670001664199,1213.6189388343673
2025-03-10,2025-03-10T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.012842099997214973,0.0
2025-03-10,2025-03-11T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002203000185545534,0.0
2025-03-11,2025-03-11T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-11,2025-03-11T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.020163900015177205,6665.2596845220705
2025-03-11,2025-03-11T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.01681470000767149,1551.8830263878833
2025-03-11,2025-03-11T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008049299998674542,0.0
2025-03-11,2025-03-12T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022079999325796962,0.0
2025-03-12,2025-03-12T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-12,2025-03-12T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0231365000072401,0.0
2025-03-12,2025-03-12T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.03642059999401681,2092.9807490465846
2025-03-12,2025-03-12T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.013779800006886944,0.0
2025-03-12,2025-03-13T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00024629998370073736,0.0
2025-03-13,2025-03-13T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-13,2025-03-13T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.023509099992224947,857.3852715697253
2025-03-13,2025-03-13T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.02203160000499338,1111.8379008643526
2025-03-13,2025-03-13T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.013705099991057068,0.0
2025-03-13,2025-03-14T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00023949999012984335,0.0
2025-03-14,2025-03-14T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-14,2025-03-14T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.020421799999894574,615.5309461950004
2025-03-14,2025-03-14T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.021548999997321516,548.8030181760015
2025-03-14,2025-03-14T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.007202499982668087,0.0
2025-03-14,2025-03-15T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00024140000459738076,0.0
2025-03-15,2025-03-15T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-15,2025-03-15T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.036305800022091717,953.1377271546676
2025-03-15,2025-03-15T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.03793389999191277,658.853084618
2025-03-15,2025-03-15T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008877400017809123,0.0
2025-03-15,2025-03-16T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002538000117056072,0.0
2025-03-16,2025-03-16T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-16,2025-03-16T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.021795600012410432,1344.1675874113375
2025-03-16,2025-03-16T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.04624349999357946,106.2117567299993
2025-03-16,2025-03-16T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008259700000053272,0.0
2025-03-16,2025-03-17T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022750001517124474,0.0
2025-03-17,2025-03-17T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-17,2025-03-17T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.012186299980385229,0.0
2025-03-17,2025-03-17T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.027805899997474626,1037.9093525160686
2025-03-17,2025-03-17T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.007974599982844666,0.0
2025-03-17,2025-03-18T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022360001457855105,0.0
2025-03-18,2025-03-18T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-18,2025-03-18T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.03129630000330508,744.2464554800047
2025-03-18,2025-03-18T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.01706649997504428,0.0
2025-03-18,2025-03-18T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.007739099994068965,0.0
2025-03-18,2025-03-19T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.000218700006371364,0.0
2025-03-19,2025-03-19T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-19,2025-03-19T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.031985600013285875,4771.335818680546
2025-03-19,2025-03-19T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.02151290001347661,2052.0393184431123
2025-03-19,2025-03-19T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.007441800000378862,0.0
2025-03-19,2025-03-20T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00023380000493489206,0.0
2025-03-20,2025-03-20T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-20,2025-03-20T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.051548499992350116,0.0
2025-03-20,2025-03-20T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.028570399997988716,1813.1860087917535
2025-03-20,2025-03-20T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.0076772000174969435,0.0
2025-03-20,2025-03-21T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022239997633732855,0.0
2025-03-21,2025-03-21T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-21,2025-03-21T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.054678100015735254,126.08827686000045
2025-03-21,2025-03-21T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.028684599994448945,214.7592393784993
2025-03-21,2025-03-21T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00839930001529865,0.0
2025-03-21,2025-03-22T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022399998852051795,0.0
2025-03-22,2025-03-22T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-22,2025-03-22T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.02681419998407364,0.0
2025-03-22,2025-03-22T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.022286599996732548,1176.7832461454989
2025-03-22,2025-03-22T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008376699988730252,0.0
2025-03-22,2025-03-23T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00021440000273287296,0.0
2025-03-23,2025-03-23T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-23,2025-03-23T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.012468500004615635,0.0
2025-03-23,2025-03-23T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.04530190001241863,0.0
2025-03-23,2025-03-23T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00777399999788031,0.0
2025-03-23,2025-03-24T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022730001364834607,0.0
2025-03-24,2025-03-24T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-24,2025-03-24T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.024330100015504286,810.0508511039511
2025-03-24,2025-03-24T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.029204299993580207,855.0733725517596
2025-03-24,2025-03-24T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008373699994990602,0.0
2025-03-24,2025-03-25T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002665999927558005,0.0
2025-03-25,2025-03-25T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-25,2025-03-25T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.012995900004170835,4.0769105200001166
2025-03-25,2025-03-25T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.023107699991669506,9.327078199999837
2025-03-25,2025-03-25T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.007953899999847636,0.0
2025-03-25,2025-03-26T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002376999764237553,0.0
2025-03-26,2025-03-26T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-26,2025-03-26T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.02346419999958016,2.4809454400005926
2025-03-26,2025-03-26T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.02360790001694113,0.0
2025-03-26,2025-03-26T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.007423100003506988,0.0
2025-03-26,2025-03-27T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002237000153400004,0.0
2025-03-27,2025-03-27T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-27,2025-03-27T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.018957499996758997,1076.1043388219787
2025-03-27,2025-03-27T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.025482700002612546,0.0
2025-03-27,2025-03-27T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008352899982128292,0.0
2025-03-27,2025-03-28T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022009998792782426,0.0
2025-03-28,2025-03-28T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-28,2025-03-28T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.053039299993542954,0.0
2025-03-28,2025-03-28T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.024378900008741766,649.8703483472192
2025-03-28,2025-03-28T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008635500009404495,0.0
2025-03-28,2025-03-29T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00026500000967644155,0.0
2025-03-29,2025-03-29T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-29,2025-03-29T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.05883610001183115,487.1664144049988
2025-03-29,2025-03-29T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.016325400007190183,569.689594743805
2025-03-29,2025-03-29T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008198299998184666,0.0
2025-03-29,2025-03-30T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00025949999690055847,0.0
2025-03-30,2025-03-30T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-03-30,2025-03-30T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.013288100017234683,11.151311440000732
2025-03-30,2025-03-30T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.03647079999791458,0.0
