period,baseline,template_date,planned_grid_kwh,charge_kwh,discharge_kwh,emergency_kwh,surplus_kwh,planned_purchase_cost_yuan,emergency_purchase_cost_yuan,total_cost_yuan,soc_start_0010_kwh,soc_end_0010_next_day_kwh,max_forecast_load_abs_error_kw,max_forecast_pv_abs_error_kw
warmup,B0_NO_STORAGE_REFERENCE,2025-01-11,50142.19473333333,0.0,0.0,1718.1944000000012,6994.5025333333315,37757.027881601665,6215.746051675005,43972.77393327667,6000.0,6000.0,967.04,554.3676000000005
warmup,B1_RECENT_SAME_CLOCK_MILP_R0,2025-01-11,49627.150542181065,21639.78329218107,17528.224466666667,1757.8389333333353,2407.5440499999995,25932.753882424506,6393.84650980834,32326.600392232845,1200.0,1200.0,967.04,554.3676000000005
warmup,B0_NO_STORAGE_REFERENCE,2025-01-12,50290.205599999994,0.0,0.0,40575.68320000001,0.0,37786.110152643334,173273.37663693333,211059.48678957665,6000.0,6000.0,3682.5635999999995,764.625
warmup,B1_RECENT_SAME_CLOCK_MILP_R0,2025-01-12,48760.587324691354,21477.889691358025,17397.09065,46186.10051666667,0.0,25505.837624379627,191103.56562490005,216609.40324927968,1200.0,1200.0,3682.5635999999995,764.625
warmup,B0_NO_STORAGE_REFERENCE,2025-01-13,90907.20506666668,0.0,0.0,1379.5811166666697,4012.8303833333293,72458.45230195831,5063.66701541668,77522.11931737499,6000.0,6000.0,573.0500000000002,675.5991000000004
warmup,B1_RECENT_SAME_CLOCK_MILP_R0,2025-01-13,95669.12337572016,25062.727942386828,20300.809633333334,1379.5811166666692,4012.8303833333302,61007.124254830895,5063.667015416679,66070.79127024757,1200.0,1200.0,573.0500000000002,675.5991000000004
warmup,B0_NO_STORAGE_REFERENCE,2025-01-14,88251.69696666667,0.0,0.0,2348.7608500000033,1320.145216666664,70416.05891344332,9433.649556433345,79849.70846987667,6000.0,6000.0,491.8900000000003,484.7999999999993
warmup,B1_RECENT_SAME_CLOCK_MILP_R0,2025-01-14,92997.34147469135,24977.07635802469,20231.43185,2348.7608500000033,1320.1452166666634,59001.62564811913,9433.649556433347,68435.27520455248,1200.0,1200.0,491.8900000000003,484.7999999999993
warmup,B0_NO_STORAGE_REFERENCE,2025-01-15,89261.91126666666,0.0,0.0,2415.6821166666696,1607.2501833333308,71347.20710944501,9567.19325372501,80914.40036317002,6000.0,6000.0,524.1100000000001,707.6702999999998
warmup,B1_RECENT_SAME_CLOCK_MILP_R0,2025-01-15,94047.72136419752,25188.474197530864,20402.6641,2415.6821166666687,1607.2501833333304,59889.242070504755,9567.19325372501,69456.43532422977,1200.0,1200.0,524.1100000000001,707.6702999999998
warmup,B0_NO_STORAGE_REFERENCE,2025-01-16,90110.89126666666,0.0,0.0,2114.6928000000034,3151.4330666666647,72222.41911833,8269.867102283344,80492.28622061334,6000.0,6000.0,1006.8599999999997,977.344
warmup,B1_RECENT_SAME_CLOCK_MILP_R0,2025-01-16,94925.83892366255,25341.82977366255,20526.882116666668,2114.6928000000034,3151.433066666664,60747.12739291403,8269.867102283346,69016.99449519737,1200.0,1200.0,1006.8599999999997,977.344
warmup,B0_NO_STORAGE_REFERENCE,2025-01-17,89201.41311666666,0.0,0.0,0.0,46512.29971666666,71462.84579607833,0.0,71462.84579607833,6000.0,6000.0,3755.9039,838.6008000000002
warmup,B1_RECENT_SAME_CLOCK_MILP_R0,2025-01-17,93911.3334728395,24789.054506172837,20079.134149999998,0.0,46512.29971666666,60027.64839806944,0.0,60027.64839806944,1200.0,1200.0,3755.9039,838.6008000000002
warmup,B0_NO_STORAGE_REFERENCE,2025-01-18,48969.488183333335,0.0,0.0,1787.0698166666677,7514.048599999998,36650.905283144995,6055.562946141672,42706.468229286664,6000.0,6000.0,1157.8799999999997,763.8894
warmup,B1_RECENT_SAME_CLOCK_MILP_R0,2025-01-18,46662.15159732509,20899.911213991767,16928.928083333332,2490.9457666666676,1939.6048333333333,24227.622451189447,8657.839617858339,32885.46206904779,1200.0,1200.0,1157.8799999999997,763.8894
warmup,B0_NO_STORAGE_REFERENCE,2025-01-19,49034.689516666665,0.0,0.0,39648.44968333334,0.0,36620.16000855167,172286.0346883917,208906.19469694336,6000.0,6000.0,3646.9824,739.4623000000001
warmup,B1_RECENT_SAME_CLOCK_MILP_R0,2025-01-19,46938.6167781893,20479.698744855967,16588.555983333335,45635.66518333333,0.0,24491.854107580184,192804.52812314167,217296.38223072185,1200.0,1200.0,3646.9824,739.4623000000001
warmup,B0_NO_STORAGE_REFERENCE,2025-01-20,88711.3428,0.0,0.0,1919.8840666666697,2564.150066666663,71089.42676488833,8082.698160150013,79172.12492503834,6000.0,6000.0,388.53999999999996,683.3707999999997
warmup,B1_RECENT_SAME_CLOCK_MILP_R0,2025-01-20,93526.02265082304,25340.420267489706,20525.740416666664,1919.8840666666697,2564.150066666664,59652.18006301341,8082.698160150013,67734.87822316342,1200.0,1200.0,388.53999999999996,683.3707999999997
warmup,B0_NO_STORAGE_REFERENCE,2025-01-21,88057.93988333334,0.0,0.0,973.1612000000014,5555.1960833333305,70594.74522392999,3329.3534489166723,73924.09867284667,6000.0,6000.0,424.5,1178.1374999999998
warmup,B1_RECENT_SAME_CLOCK_MILP_R0,2025-01-21,92783.05028209876,24869.00209876543,20143.8917,973.1612000000011,5555.1960833333305,59148.5475167232,3329.353448916672,62477.90096563987,1200.0,1200.0,424.5,1178.1374999999998
warmup,B0_NO_STORAGE_REFERENCE,2025-01-22,84288.85623333332,0.0,0.0,5777.0013000000035,1167.0932333333312,67374.09129351833,22593.15035565001,89967.24164916834,6000.0,6000.0,435.5443000000005,1396.7504
warmup,B1_RECENT_SAME_CLOCK_MILP_R0,2025-01-22,88181.08050411522,24603.81133744856,19929.087183333337,6559.501183333336,1167.0932333333317,55698.01390968073,24382.413185608344,80080.42709528908,1200.0,1200.0,435.5443000000005,1396.7504
warmup,B0_NO_STORAGE_REFERENCE,2025-01-23,88891.66936666667,0.0,0.0,2488.873666666671,1814.6176333333315,71068.94915001666,8826.998800441685,79895.94795045834,6000.0,6000.0,849.8300000000004,528.5123000000003
warmup,B1_RECENT_SAME_CLOCK_MILP_R0,2025-01-23,93687.23826296296,25239.836296296293,20444.2674,2488.8736666666705,1814.617633333331,59617.88840948795,8826.998800441681,68444.88720992963,1200.0,1200.0,849.8300000000004,528.5123000000003
warmup,B0_NO_STORAGE_REFERENCE,2025-01-24,89714.65893333332,0.0,0.0,0.0,49885.24543333333,71444.20826099833,0.0,71444.20826099833,6000.0,6000.0,3954.4399999999996,1285.4355000000005
warmup,B1_RECENT_SAME_CLOCK_MILP_R0,2025-01-24,94460.58875411522,24978.578004115225,20232.648183333335,0.0,49885.24543333333,60003.18915290874,0.0,60003.18915290874,1200.0,1200.0,3954.4399999999996,1285.4355000000005
warmup,B0_NO_STORAGE_REFERENCE,2025-01-25,48385.10686666666,0.0,0.0,1125.2883500000016,11070.820316666664,36046.15229782833,4383.246033600007,40429.39833142834,6000.0,6000.0,763.3900000000003,949.3708999999999
warmup,B1_RECENT_SAME_CLOCK_MILP_R0,2025-01-25,43876.15481666666,21333.333333333332,17280.0,1609.1906833333346,2992.437266666665,22692.869497091666,5784.483180150005,28477.35267724167,1200.0,1200.0,763.3900000000003,949.3708999999999
warmup,B0_NO_STORAGE_REFERENCE,2025-01-26,48176.225966666665,0.0,0.0,39522.76353333334,0.0,35921.0873519,169334.8440258,205255.9313777,6000.0,6000.0,3789.6715000000004,1755.3374999999996
warmup,B1_RECENT_SAME_CLOCK_MILP_R0,2025-01-26,42333.804304732505,21130.88862139918,17116.019783333333,49380.054033333334,0.0,22050.07120262251,203811.27957675836,225861.35077938088,1200.0,1200.0,3789.6715000000004,1755.3374999999996
warmup,B0_NO_STORAGE_REFERENCE,2025-01-27,87652.01503333333,0.0,0.0,964.8199166666684,4421.9184499999965,69767.97004464999,3283.891002050007,73051.8610467,6000.0,6000.0,471.11569999999983,1046.8419999999996
warmup,B1_RECENT_SAME_CLOCK_MILP_R0,2025-01-27,92382.40573148147,24896.793148148146,20166.40245,964.8199166666682,4421.918449999997,58382.36383663314,3283.891002050007,61666.25483868315,1200.0,1200.0,471.11569999999983,1046.8419999999996
warmup,B0_NO_STORAGE_REFERENCE,2025-01-28,84437.33439999999,0.0,0.0,3757.8120833333373,1214.7470833333305,67220.64013350666,14675.623735633353,81896.26386914002,6000.0,6000.0,516.4699,944.3186999999998
warmup,B1_RECENT_SAME_CLOCK_MILP_R0,2025-01-28,88957.17345,24833.333333333332,20115.0,3956.3063666666712,1214.7470833333305,55851.18502614333,15118.629104191687,70969.81413033501,1200.0,1200.0,516.4699,944.3186999999998
warmup,B0_NO_STORAGE_REFERENCE,2025-01-29,86955.71103333333,0.0,0.0,834.8836833333344,6405.393516666662,69337.46671818665,2810.8723191250037,72148.33903731166,6000.0,6000.0,454.2399999999998,904.1369999999997
warmup,B1_RECENT_SAME_CLOCK_MILP_R0,2025-01-29,91681.16113333333,24870.789999999997,20145.3399,834.883683333334,6405.393516666663,57950.46746877166,2810.8723191250037,60761.339787896664,1200.0,1200.0,454.2399999999998,904.1369999999997
warmup,B0_NO_STORAGE_REFERENCE,2025-01-30,81519.58905,0.0,0.0,3453.817233333336,1230.8237833333314,64818.06619298166,15411.482906583344,80229.549099565,6000.0,6000.0,841.94,688.9252000000006
warmup,B1_RECENT_SAME_CLOCK_MILP_R0,2025-01-30,85927.24573662551,23882.419403292177,19344.759716666667,3513.589233333336,1160.5927833333317,53558.133729957626,15544.509731708345,69102.64346166597,1200.0,1200.0,841.94,688.9252000000006
warmup,B0_NO_STORAGE_REFERENCE,2025-01-31,84106.08238333333,0.0,0.0,0.0,45341.75838333333,67368.12578567833,0.0,67368.12578567833,6000.0,6000.0,3711.3430999999996,770.9624999999996
warmup,B1_RECENT_SAME_CLOCK_MILP_R0,2025-01-31,88515.63174485596,24405.84541152263,19768.734783333333,0.0,45114.19711666666,55909.68853445907,0.0,55909.68853445907,1200.0,1200.0,3711.3430999999996,770.9624999999996
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-01,47116.570016666665,0.0,0.0,710.6475500000007,13449.040966666664,35111.18784256,2869.348791916669,37980.536634476666,6000.0,6000.0,720.0799999999999,600.9134000000004
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-01,42772.02722304526,20899.232489711932,16928.37831666666,982.303483333334,5405.299933333332,22011.572334862904,4204.265804358336,26215.83813922124,1200.0,1200.0,720.0799999999999,600.9134000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-02,44693.314483333335,0.0,0.0,34100.155716666675,437.1925,33328.515568735,148717.622466175,182046.13803491,6000.0,6000.0,3629.9821999999995,712.3014999999996
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-02,37961.88681995885,19687.23273662552,15946.658516666666,44134.9651,0.0,19761.059900956297,184072.70449938334,203833.76440033963,1200.0,1200.0,3629.9821999999995,712.3014999999996
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-03,78782.91716666667,0.0,0.0,2975.9982833333374,1541.9992499999978,63067.52780144166,11611.21800340835,74678.74580485001,6000.0,6000.0,404.5615000000007,788.1722
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-03,82840.20422695472,23655.155843621396,19160.67623333333,3342.1356000000046,1470.9440166666636,51694.755722948226,12447.061247308353,64141.81697025658,1200.0,1200.0,404.5615000000007,788.1722
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-04,80296.75631666667,0.0,0.0,2921.186166666669,2023.0789833333306,64140.99194341499,12156.576448933345,76297.56839234833,6000.0,6000.0,431.4200000000001,892.1999999999998
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-04,84737.51543127571,23796.976831275715,19275.55123333333,2936.3877666666694,1957.614099999997,52988.43278832668,12192.011378533343,65180.44416686003,1200.0,1200.0,431.4200000000001,892.1999999999998
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-05,81553.11396666666,0.0,0.0,1688.3759333333367,2493.0624999999973,65351.989522683325,6209.154797075014,71561.14431975834,6000.0,6000.0,597.2189999999991,1112.0625
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-05,85925.77625164608,24693.213868312756,20001.503233333333,1968.294483333337,2453.9326999999976,53954.50171743962,6825.518534175014,60780.02025161463,1200.0,1200.0,597.2189999999991,1112.0625
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-06,80787.646,0.0,0.0,1856.6672000000017,2373.2550999999976,64567.454124225,7397.725403066672,71965.17952729166,6000.0,6000.0,871.3900000000003,532.7250000000004
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-06,85324.5687030864,24095.289753086417,19517.1847,1897.849550000002,2373.255099999997,53300.93722279722,7490.963502925006,60791.900725722226,1200.0,1200.0,871.3900000000003,532.7250000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-07,80419.65303333334,0.0,0.0,0.0,48613.97323333332,64282.925337584995,0.0,64282.925337584995,6000.0,6000.0,3858.5527,1115.2875000000004
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-07,85051.38986666666,24384.934999999998,19751.79735,0.0,48612.57241666666,53059.13377353666,0.0,53059.13377353666,1200.0,1200.0,3858.5527,1115.2875000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-08,44215.42123333333,0.0,0.0,1127.889816666668,13766.148149999997,33188.62469911666,3876.6321144666704,37065.256813583335,6000.0,6000.0,764.25,1199.3611
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-08,37312.117589917696,19807.173806584367,16043.81078333333,3210.5710000000013,5182.162666666662,19355.94266014926,12045.544884458339,31401.487544607597,1200.0,1200.0,764.25,1199.3611
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-09,43094.99841666667,0.0,0.0,36512.847283333336,52.429500000000075,32143.908560519998,157210.26699185002,189354.17555237003,6000.0,6000.0,3660.4991,1610.7750000000005
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-09,36012.27609218107,18862.864958847735,15278.920616666666,47127.08445,0.0,18724.604138703748,192979.3616532583,211703.96579196205,1200.0,1200.0,3660.4991,1610.7750000000005
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-10,79567.00371666666,0.0,0.0,1164.6956666666679,6405.062183333329,63568.49763712166,3956.9873584916695,67525.48499561333,6000.0,6000.0,689.9000000000001,1388.6791000000003
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-10,84123.81091172839,24259.140061728387,19649.903449999998,1164.6956666666679,6352.632766666662,52379.7013507011,3956.9873584916704,56336.68870919277,1200.0,1200.0,689.9000000000001,1388.6791000000003
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-11,75759.40201666666,0.0,0.0,1909.691550000003,2448.4964666666638,60285.53407672666,8727.032472408348,69012.56654913501,6000.0,6000.0,342.78660000000036,626.6610000000001
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-11,78735.5028186934,23304.36088786008,18876.53231916667,2498.91596666667,1585.993116666663,48647.63594593911,10158.305935450015,58805.941881389124,1200.0,1200.0,342.78660000000036,626.6610000000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-12,76260.78344999999,0.0,0.0,1712.0298333333344,2706.0768833333314,61045.06570221,6877.0724720250055,67922.138174235,6000.0,6000.0,369.96379999999954,489.04659999999967
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-12,79710.90135366666,23328.723966666665,18896.266412999998,1826.7905500000013,1838.4979499999972,49500.7919401833,7343.017846658338,56843.80978684164,1200.0,1200.0,369.96379999999954,489.04659999999967
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-13,76627.53463333333,0.0,0.0,981.1043666666683,6279.159699999998,61311.25240172334,3052.5280304250045,64363.78043214834,6000.0,6000.0,801.4299999999998,1013.1375000000007
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-13,79724.75091229218,23484.498836625513,19022.444057666668,981.1043666666685,4914.3211999999985,49653.47154648483,3052.528030425005,52705.99957690983,1200.0,1200.0,801.4299999999998,1013.1375000000007
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-14,73659.03401666666,0.0,0.0,0.0,43857.23251666666,58435.582950314994,0.0,58435.582950314994,6000.0,6000.0,3546.6881000000003,1483.5776000000005
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-14,75870.37060246912,23175.1574691358,18771.877549999997,0.0,41665.28918333333,46593.06027374617,0.0,46593.06027374617,1200.0,1200.0,3546.6881000000003,1483.5776000000005
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-15,42594.3738,0.0,0.0,1173.562933333334,14487.845333333331,31683.992786001665,4024.308982691669,35708.30176869333,6000.0,6000.0,864.6599999999999,600.5784000000003
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-15,35446.36782345679,18519.266790123453,15000.606099999997,1664.0757666666675,4311.691500000001,18413.052719412095,5716.348965883337,24129.40168529543,1200.0,1200.0,864.6599999999999,600.5784000000003
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-16,42506.511966666665,0.0,0.0,33441.914833333336,571.048,31567.04170819333,144921.26583038335,176488.3075385767,6000.0,6000.0,3814.0400000000004,664.1948000000002
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-16,35278.811530041145,18099.822263374488,14660.856033333333,43537.533500000005,0.0,18399.774688296668,179922.25340407505,198322.0280923717,1200.0,1200.0,3814.0400000000004,664.1948000000002
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-17,75943.62879999999,0.0,0.0,1010.1101666666686,5769.876466666664,60549.24318923165,3510.4389531250063,64059.68214235666,6000.0,6000.0,465.47000000000025,1312.1999999999998
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-17,79780.049875,23197.205833333333,18789.736725000002,1080.8367333333356,5269.554999999997,49328.987825587494,3670.86300890834,52999.85083449583,1200.0,1200.0,465.47000000000025,1312.1999999999998
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-18,73068.55121666667,0.0,0.0,1699.2527833333365,2676.416099999998,57892.63303630833,7706.574490575014,65599.20752688334,6000.0,6000.0,554.6400000000003,756.7347
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-18,75537.71374506172,22989.810061728393,18621.74615,2584.1058166666694,1662.3677499999976,46234.66224553598,10677.842078500013,56912.504324035996,1200.0,1200.0,554.6400000000003,756.7347
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-19,73310.59528333333,0.0,0.0,2812.3549666666686,3243.622249999997,58301.33156543333,11348.674450633338,69650.00601606666,6000.0,6000.0,603.8693999999996,885.2624999999998
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-19,76538.49735566667,23289.1381,18864.201861,2891.4193666666683,2125.6524833333315,46957.35066135723,11716.294342458339,58673.645003815574,1200.0,1200.0,603.8693999999996,885.2624999999998
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-20,75126.67858333333,0.0,0.0,1445.3019833333346,5578.846166666664,59815.00232183833,5559.419565400005,65374.421887238335,6000.0,6000.0,768.48,849.2078000000001
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-20,77285.09192783333,23333.909883333334,18900.4670055,2179.6485000000007,4038.1631499999976,47811.179481594765,7320.857604733337,55132.0370863281,1200.0,1200.0,768.48,849.2078000000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-21,72948.68041666666,0.0,0.0,0.0,47388.41781666666,57944.542163536666,0.0,57944.542163536666,6000.0,6000.0,3721.4516,643.1625000000004
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-21,75439.88395226336,22584.16781893004,18293.175933333332,0.0,45588.629466666665,46282.285942968825,0.0,46282.285942968825,1200.0,1200.0,3721.4516,643.1625000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-22,41452.27103333333,0.0,0.0,1322.5800666666673,14930.0882,30523.402531348336,5239.180406591669,35762.58293794001,6000.0,6000.0,1003.3699999999999,654.9375
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-22,34183.376297942385,17883.010164609055,14485.238233333333,2890.6686666666697,5831.510133333335,17510.577030349996,11027.356051625009,28537.933081975003,1200.0,1200.0,1003.3699999999999,654.9375
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-23,41487.386366666666,0.0,0.0,31409.609033333338,1365.1420999999993,30689.360791279996,136142.83711855003,166832.19790983002,6000.0,6000.0,3740.9207999999994,829.5
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-23,34157.1433718107,17560.124588477363,14223.700916666665,40782.9986,71.86500000000039,17668.539477785,167868.91784355,185537.457321335,1200.0,1200.0,3740.9207999999994,829.5
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-24,72915.64076666666,0.0,0.0,1367.4978666666684,6080.105333333332,57925.900896751664,5707.173693700008,63633.07459045167,6000.0,6000.0,471.7900000000004,1244.8040999999994
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-24,75897.87737716049,22880.94049382716,18533.5618,1423.8125333333358,4771.277916666665,46430.35453185289,5949.8335923666755,52380.18812421957,1200.0,1200.0,471.7900000000004,1244.8040999999994
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-25,71340.84615,0.0,0.0,1189.1646833333348,6708.685933333331,56528.87565546167,4526.997257191674,61055.87291265334,6000.0,6000.0,433.04110000000037,1013.413700000001
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-25,72462.67830884772,22382.7966255144,18130.065266666665,1264.8555000000015,3653.4775499999982,44338.740697688285,4864.22670330834,49202.967400996626,1200.0,1200.0,433.04110000000037,1013.413700000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-26,70574.5811,0.0,0.0,1985.5539333333354,3745.2865333333325,55689.62029619,8122.928992016673,63812.54928820667,6000.0,6000.0,499.2565999999997,939.2434000000003
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-26,69987.59285226336,21801.427818930042,17659.156533333335,4053.7684333333336,1084.2414999999974,42830.23271629882,14571.637157908339,57401.86987420716,1200.0,1200.0,499.2565999999997,939.2434000000003
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-27,71494.60188333332,0.0,0.0,2058.9734166666685,6596.9910999999975,56513.69449829666,9641.421938150008,66155.11643644667,6000.0,6000.0,880.56,1003.9500000000007
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-27,73023.24077304525,22299.242489711934,18062.386416666668,2172.066333333335,4001.8668333333317,44557.051146027916,10144.149378750008,54701.20052477792,1200.0,1200.0,880.56,1003.9500000000007
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-28,71818.37646666667,0.0,0.0,0.0,48525.78226666666,57218.283762274994,0.0,57218.283762274994,6000.0,6000.0,3816.7386,1418.1000000000004
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-02-28,71470.91472181068,22837.406255144033,18498.299066666666,0.0,43839.21333333333,44109.16692770339,0.0,44109.16692770339,1200.0,1200.0,3816.7386,1418.1000000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-01,40423.3739,0.0,0.0,1042.1934500000002,17806.80115,29805.412800856666,4238.582485150001,34043.99528600667,6000.0,6000.0,901.7600000000002,1559.6625000000004
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-03-01,33027.90263847736,17216.8179218107,13945.622516666666,1391.8597666666674,7489.800799999995,16951.23100944255,5600.103991100002,22551.33500054255,1200.0,1200.0,901.7600000000002,1559.6625000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-02,39202.1686,0.0,0.0,33393.0319,236.89340000000016,29195.912529305,144457.591422875,173653.50395218,6000.0,6000.0,3703.015,1735.3235999999997
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-03-02,31649.967462139917,16498.768106995885,13364.002166666665,43982.3837781893,139.27820000000008,16464.73638350467,181757.08631404053,198221.8226975452,1200.0,1200.0,3703.015,1735.3235999999997
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-03,72565.23716666666,0.0,0.0,3101.9176500000026,3650.007516666664,58074.61830539332,12905.381060658345,70979.99936605166,6000.0,6000.0,487.1899999999996,1065.7125000000005
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-03-03,76869.65862783951,23901.657339506175,19360.342444999995,3234.805400000003,3546.0018333333305,47181.88018529494,13237.464438033345,60419.34462332829,1200.0,1200.0,487.1899999999996,1065.7125000000005
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-04,73187.12896666667,0.0,0.0,1056.3219500000018,5043.9925166666635,58615.33442186666,3513.7006569250066,62129.03507879167,6000.0,6000.0,421.5800000000004,1132.9422999999997
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-03-04,76453.31642216665,23361.156783333332,18922.536994500002,1188.2663666666685,4003.5045999999975,47148.54854696023,3822.5207320250065,50971.06927898523,1200.0,1200.0,421.5800000000004,1132.9422999999997
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-05,70917.51946666666,0.0,0.0,1025.0600333333352,5812.108199999998,56409.62552094333,4359.747663525009,60769.373184468335,6000.0,6000.0,459.0606000000007,1494.8250000000007
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-03-05,73596.98780910493,23129.90285493827,18735.2213125,1382.7647500000019,4454.599716666664,44761.24796395734,5829.0239255083425,50590.27188946569,1200.0,1200.0,459.0606000000007,1494.8250000000007
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-06,68746.84356666666,0.0,0.0,2020.9098333333354,4827.099199999999,54602.436482583325,8142.600311666674,62745.03679425,6000.0,6000.0,796.7800000000002,679.6931000000004
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-03-06,70381.97092345679,22487.178456790127,18214.614550000002,2384.2598333333353,2553.0126499999997,42764.45688699031,9140.427883416676,51904.884770406985,1200.0,1200.0,796.7800000000002,679.6931000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-07,69061.29818333333,0.0,0.0,0.0,48139.012983333334,54690.57551408167,0.0,54690.57551408167,6000.0,6000.0,3886.2477000000003,683.8825999999999
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-03-07,70355.71276131686,22427.352427983533,18166.155466666663,0.0,45172.230599999995,42704.41615173718,0.0,42704.41615173718,1200.0,1200.0,3886.2477000000003,683.8825999999999
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-08,38163.219,0.0,0.0,1086.6280333333345,20186.707533333334,28211.788095021664,3501.5568950583374,31713.34499008,6000.0,6000.0,619.44,744.4499999999998
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-03-08,30493.786308436214,15774.915658436217,12777.681683333332,1408.0029833333342,9841.415816666662,15763.899821874857,4261.12926369167,20025.029085566526,1200.0,1200.0,619.44,744.4499999999998
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-09,38351.67866666667,0.0,0.0,29309.651033333335,4327.805,28272.64962005333,126783.25362373334,155055.90324378666,6000.0,6000.0,3745.24,1120.3875000000007
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-03-09,30692.94837798354,15831.244094650208,12823.307716666666,36487.9608,839.4480999999997,15785.767795954158,154986.09753451668,170771.86533047084,1200.0,1200.0,3745.24,1120.3875000000007
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-10,67632.91505,0.0,0.0,2357.112933333335,1947.9561833333319,53617.15030977166,9674.627638466673,63291.777948238334,6000.0,6000.0,401.78000000000065,2111.2906999999996
